"id","host_id","host_since","host_is_superhost","host_listings_count","property_type","room_type","price","last_review","number_of_reviews","availability_30","review_scores_rating","City"
17629159,109968688,2017-01-05,0,1,"Private room in condominium","Private room",33,2019-08-05,9,0,93,"London"
27819625,210001879,2018-08-16,0,1,"Entire house","Entire home/apt",120,2019-06-14,27,0,94,"London"
27778586,5522331,2013-03-18,0,4,"Private room in apartment","Private room",52,2019-09-18,5,0,92,"London"
11596496,32176702,2015-04-29,0,3,"Entire apartment","Entire home/apt",151,2019-09-15,18,28,95,"London"
24910006,180671781,2018-03-26,0,2,"Room in hotel","Private room",78,2019-08-15,5,0,100,"London"
45840051,199768614,2018-07-03,0,7,"Entire apartment","Entire home/apt",52,2020-10-18,1,30,20,"London"
45005867,44679898,2015-09-20,0,3,"Entire house","Entire home/apt",90,2020-09-07,2,21,100,"London"
42903518,341635820,2020-03-14,0,0,"Entire house","Entire home/apt",100,2020-10-09,1,29,80,"London"
20068557,210650,2010-08-23,1,3,"Private room in townhouse","Private room",30,2020-08-09,1,0,100,"London"
7006879,36672782,2015-06-25,1,1,"Entire apartment","Entire home/apt",60,2020-10-31,64,0,98,"London"
24165080,163151766,2017-12-18,0,27,"Entire apartment","Entire home/apt",165,2020-02-17,16,0,93,"London"
9011095,47053811,2015-10-20,0,1,"Entire apartment","Entire home/apt",100,2019-09-01,63,0,94,"London"
20753435,8626917,2013-09-04,1,2,"Private room in house","Private room",35,2019-07-23,13,29,98,"London"
36517256,51106078,2015-12-11,0,1,"Private room in townhouse","Private room",20,2020-01-03,3,0,93,"London"
24269506,31098749,2015-04-12,0,2,"Private room in house","Private room",55,2019-08-11,7,0,87,"London"
35598592,120727408,2017-03-14,0,8,"Entire apartment","Entire home/apt",138,2020-02-24,19,30,83,"London"
33419769,11085967,2014-01-07,0,1,"Entire house","Entire home/apt",150,2019-10-29,13,0,100,"London"
9438816,48920884,2015-11-13,1,1,"Private room in apartment","Private room",27,2019-08-25,69,11,98,"London"
16975412,18707182,2014-07-23,0,26,"Entire apartment","Entire home/apt",110,2019-10-31,50,0,95,"London"
40299555,311333943,2019-11-22,0,0,"Entire house","Entire home/apt",250,2020-04-11,2,29,100,"London"
19958812,26835350,2015-01-28,0,1,"Entire apartment","Entire home/apt",50,2019-02-17,6,0,90,"London"
24239435,33889201,2015-05-21,0,1105,"Entire house","Entire home/apt",236,2019-08-21,3,0,100,"London"
45477790,48165024,2015-11-04,0,338,"Entire apartment","Entire home/apt",68,2020-10-17,1,0,100,"London"
15340823,97808726,2016-10-03,1,4,"Private room in house","Private room",30,2020-10-04,176,0,95,"London"
30757664,174533616,2018-02-21,0,3,"Entire apartment","Entire home/apt",150,2020-03-15,16,30,96,"London"
37949925,43927009,2015-09-11,0,0,"Entire apartment","Entire home/apt",90,2020-01-01,8,0,100,"London"
26527716,198262211,2018-06-26,0,4,"Private room in house","Private room",28,2020-01-01,23,0,98,"London"
14511119,6965510,2016-06-13,1,3,"Private room in house","Private room",32,2020-10-22,158,17,99,"London"
35561460,263902869,2019-05-24,1,5,"Private room in house","Private room",85,2019-07-07,4,30,100,"London"
29778512,114543822,2017-02-02,0,4,"Private room in house","Private room",35,2020-03-01,2,30,100,"London"
35344442,15116471,2014-05-05,0,1,"Entire house","Entire home/apt",280,2019-07-18,3,0,100,"London"
23163150,162515915,2017-12-13,1,31,"Entire apartment","Entire home/apt",65,2019-10-07,6,23,83,"London"
42111357,20802740,2014-09-01,0,12,"Entire house","Entire home/apt",130,2020-07-31,1,15,80,"London"
7944195,14280271,2014-04-14,0,3,"Private room in apartment","Private room",60,2020-10-01,50,2,87,"London"
15094817,11481738,2014-01-20,0,1,"Entire apartment","Entire home/apt",100,2019-08-16,4,0,100,"London"
36933964,277348264,2019-07-19,0,0,"Room in boutique hotel","Private room",1000,2020-03-14,7,4,80,"London"
14007016,53186911,2016-01-03,1,4,"Entire apartment","Entire home/apt",220,2020-09-09,30,27,98,"London"
33660282,81230799,2016-07-02,0,1,"Entire apartment","Entire home/apt",80,2019-07-22,2,15,100,"London"
13215726,13380295,2014-03-21,1,4,"Private room in townhouse","Private room",22,2020-03-10,17,30,92,"London"
32564336,244073939,2019-02-19,0,17,"Room in hostel","Hotel room",17,2019-10-24,6,0,80,"London"
37070005,10961046,2014-01-02,0,88,"Entire condominium","Entire home/apt",213,2019-08-10,1,30,100,"London"
36264789,117154887,2017-02-19,0,1,"Entire apartment","Entire home/apt",175,2020-01-05,5,29,96,"London"
35432901,34791753,2015-06-02,0,2,"Entire apartment","Entire home/apt",100,2020-03-15,10,0,86,"London"
37110120,163007820,2017-12-17,0,65,"Entire apartment","Entire home/apt",139,2019-12-19,2,30,40,"London"
11571554,11131496,2014-01-08,0,5,"Entire apartment","Entire home/apt",100,2020-09-09,131,30,89,"London"
37113713,40412482,2015-08-03,0,26,"Entire apartment","Entire home/apt",53,2020-02-23,8,0,80,"London"
27563452,1713651,2012-02-07,0,1,"Entire apartment","Entire home/apt",120,2019-04-28,2,0,100,"London"
30461793,228699888,2018-12-02,0,1,"Entire apartment","Entire home/apt",139,2019-02-08,4,0,95,"London"
26007721,12243051,2014-02-14,0,175,"Entire apartment","Entire home/apt",192,2020-08-04,19,17,92,"London"
37778356,44405554,2015-09-17,1,3,"Private room in apartment","Private room",70,2020-09-06,12,0,98,"London"
45450228,32266107,2015-04-30,0,0,"Private room in apartment","Private room",30,2020-09-24,2,3,60,"London"
43121352,343177780,2020-04-05,0,7,"Room in hotel","Private room",40,2020-09-19,1,30,100,"London"
3353795,11607389,2014-01-24,0,1,"Entire apartment","Entire home/apt",70,2019-12-29,10,0,96,"London"
19855563,140408369,2017-07-14,0,2,"Entire house","Entire home/apt",70,2019-08-20,1,0,40,"London"
26456497,2759383,2012-06-27,1,3,"Entire cottage","Entire home/apt",199,2019-12-20,9,0,98,"London"
6922236,13433602,2014-03-23,0,1,"Entire apartment","Entire home/apt",99,2019-01-06,19,0,97,"London"
30796894,215938235,2018-09-17,0,18,"Room in bed and breakfast","Hotel room",60,2019-02-17,1,30,100,"London"
379053,1903473,2012-03-11,1,1,"Private room in house","Private room",48,2020-10-01,124,0,95,"London"
4420915,22948253,2014-10-25,1,2,"Private room in house","Private room",46,2020-03-07,138,30,99,"London"
3817778,19633615,2014-08-07,0,2,"Entire apartment","Entire home/apt",140,2019-11-16,32,22,98,"London"
18882253,29024847,2015-03-09,0,43,"Entire apartment","Entire home/apt",18662,2019-09-11,7,28,91,"London"
23974058,138760735,2017-07-05,0,1,"Entire apartment","Entire home/apt",200,2020-03-15,18,29,93,"London"
13554634,17161502,2014-06-23,1,1,"Private room in condominium","Private room",71,2020-02-28,138,0,97,"London"
30393396,27834248,2015-02-16,0,44,"Entire apartment","Entire home/apt",140,2020-01-24,5,30,100,"London"
36109840,271623453,2019-06-26,0,1,"Entire apartment","Entire home/apt",80,2020-01-03,1,0,100,"London"
2379917,2720086,2012-06-23,0,0,"Entire house","Entire home/apt",91,2019-10-18,6,0,97,"London"
20366341,28013941,2015-02-19,1,2,"Private room in apartment","Private room",71,2020-03-21,15,29,97,"London"
36512615,274508950,2019-07-08,0,0,"Entire apartment","Entire home/apt",150,2019-08-28,1,0,60,"London"
36298083,24847058,2014-12-15,0,1,"Entire house","Entire home/apt",240,2020-11-03,6,23,83,"London"
18195706,4439257,2012-12-18,0,11,"Entire apartment","Entire home/apt",68,2019-09-05,53,5,96,"London"
28726211,70672579,2016-05-06,0,1,"Entire apartment","Entire home/apt",88,2019-04-04,14,0,100,"London"
32481854,24038965,2014-11-22,0,4,"Entire apartment","Entire home/apt",69,2019-03-17,4,0,100,"London"
16400956,216177,2010-08-29,0,1,"Entire apartment","Entire home/apt",120,2019-07-07,9,6,96,"London"
42260903,335585086,2020-02-12,0,6,"Entire serviced apartment","Entire home/apt",80,2020-10-19,2,30,100,"London"
44656035,83304368,2016-07-12,0,0,"Entire apartment","Entire home/apt",85,2020-10-14,2,1,100,"London"
44659512,360839047,2020-08-06,1,0,"Room in hotel","Private room",52,2020-10-05,5,30,88,"London"
39723727,293513488,2019-09-09,0,1,"Entire apartment","Entire home/apt",94,2020-03-10,13,29,94,"London"
8893501,46528704,2015-10-14,0,1,"Entire apartment","Entire home/apt",260,2019-12-31,16,0,99,"London"
32680405,228928499,2018-12-03,1,91,"Entire apartment","Entire home/apt",106,2020-08-03,14,0,94,"London"
5493701,28488607,2015-02-28,0,2,"Private room in apartment","Private room",42,2019-09-13,4,27,100,"London"
43146883,48165024,2015-11-04,0,338,"Entire apartment","Entire home/apt",79,2020-07-05,1,30,100,"London"
33301714,1141887,2011-09-11,1,1,"Private room in apartment","Private room",30,2020-03-12,14,0,98,"London"
2569503,7072641,2013-06-23,0,2,"Private room in apartment","Private room",50,2019-06-17,11,28,100,"London"
14023365,78569936,2016-06-19,0,7,"Entire apartment","Entire home/apt",159,2019-12-14,17,6,89,"London"
29723907,223626584,2018-11-01,0,1,"Entire apartment","Entire home/apt",149,2019-11-18,6,0,97,"London"
45158811,45853763,2015-10-05,0,1,"Private room in apartment","Private room",36,2020-11-01,5,6,100,"London"
40919401,318789731,2019-12-18,0,0,"Entire apartment","Entire home/apt",170,2020-01-02,1,0,80,"London"
18301936,126575409,2017-04-19,0,1,"Entire house","Entire home/apt",220,2020-09-05,13,0,90,"London"
34058865,257182439,2019-04-21,0,3,"Entire apartment","Entire home/apt",110,2020-02-28,21,0,93,"London"
39239418,69668193,2016-04-30,1,20,"Entire condominium","Entire home/apt",172,2020-10-02,4,28,100,"London"
43624501,64578918,2016-03-26,0,37,"Entire serviced apartment","Entire home/apt",70,2020-10-22,2,30,90,"London"
12040663,62956417,2016-03-14,0,6,"Private room in apartment","Private room",43,2020-02-25,154,0,83,"London"
27498734,21241056,2014-09-12,0,26,"Entire apartment","Entire home/apt",96,2019-09-06,5,29,100,"London"
13064321,24710277,2014-12-10,0,2,"Private room in apartment","Private room",40,2019-07-15,26,0,93,"London"
15341646,3225233,2012-08-11,0,1,"Entire house","Entire home/apt",100,2020-07-26,22,0,97,"London"
43397716,323673443,2020-01-02,0,0,"Entire apartment","Entire home/apt",100,2020-10-02,5,6,96,"London"
26497603,199281928,2018-07-01,1,1,"Private room in house","Private room",38,2020-02-11,27,30,98,"London"
20766928,148770077,2017-09-02,0,1,"Entire apartment","Entire home/apt",53,2019-12-08,26,0,88,"London"
35373275,179265361,2018-03-18,0,1,"Entire apartment","Entire home/apt",44,2020-11-02,45,1,84,"London"
37668786,1775832,2012-02-19,0,2,"Private room in townhouse","Private room",80,2019-09-13,1,27,100,"London"
27432687,206727903,2018-08-01,1,2,"Entire apartment","Entire home/apt",99,2020-09-27,35,1,95,"London"
19782236,25627206,2015-01-05,0,1,"Entire apartment","Entire home/apt",45,2020-02-02,5,0,100,"London"
3118614,2915501,2012-07-12,1,2,"Private room in house","Private room",40,2020-02-17,65,30,98,"London"
36513109,184761028,2018-04-17,0,39,"Entire condominium","Entire home/apt",125,2020-09-04,2,25,60,"London"
33193560,40868067,2015-08-08,0,1,"Entire apartment","Entire home/apt",82,2019-09-02,7,0,97,"London"
40614825,314725364,2019-12-05,1,1,"Entire apartment","Entire home/apt",199,2020-03-15,12,0,95,"London"
34702730,20362744,2014-08-21,1,1,"Entire apartment","Entire home/apt",50,2019-12-29,29,0,95,"London"
15445560,53308425,2016-01-04,0,14,"Entire apartment","Entire home/apt",130,2019-12-14,11,0,100,"London"
12102930,59902071,2016-02-22,0,1,"Private room in house","Private room",15,2019-06-22,86,0,94,"London"
39214505,2798775,2012-07-01,0,0,"Entire apartment","Entire home/apt",230,2019-11-24,2,0,80,"London"
19160053,481379,2011-04-03,0,1,"Entire house","Entire home/apt",145,2019-07-17,3,28,80,"London"
39670211,21066781,2014-09-08,0,0,"Private room in apartment","Private room",35,2019-12-15,3,0,100,"London"
23761279,178208748,2018-03-13,1,1,"Private room in apartment","Private room",49,2020-01-03,50,0,98,"London"
30500728,218113656,2018-09-30,0,13,"Private room in apartment","Private room",65,2019-06-20,6,29,83,"London"
42584484,162523434,2017-12-13,1,7,"Entire apartment","Entire home/apt",151,2020-10-24,4,18,100,"London"
27473090,5320103,2013-03-04,1,1,"Entire apartment","Entire home/apt",100,2020-03-15,36,0,99,"London"
29460959,195872299,2018-06-15,0,1,"Entire apartment","Entire home/apt",100,2019-08-03,2,0,100,"London"
18876305,131527119,2017-05-22,1,1,"Private room in apartment","Private room",134,2020-03-20,46,0,98,"London"
38790295,189800235,2018-05-15,0,0,"Private room in apartment","Private room",37,2019-11-02,4,0,90,"London"
13332981,19288146,2014-08-01,0,1,"Entire apartment","Entire home/apt",195,2020-09-13,21,7,95,"London"
33983227,33889201,2015-05-21,0,1105,"Entire house","Entire home/apt",188,2019-08-09,1,0,80,"London"
33310272,65444895,2016-04-02,0,1,"Entire apartment","Entire home/apt",40,2019-04-07,1,0,100,"London"
31014624,133522076,2017-06-05,0,16,"Entire apartment","Entire home/apt",117,2020-03-06,9,0,89,"London"
45095400,161695688,2017-12-07,0,13,"Entire apartment","Entire home/apt",73,2020-10-02,3,0,67,"London"
38234342,229288041,2018-12-05,0,3,"Entire apartment","Entire home/apt",93,2020-10-18,1,22,60,"London"
12004105,49634683,2015-11-22,1,2,"Entire chalet","Entire home/apt",72,2020-10-04,210,28,96,"London"
41746886,108072892,2016-12-21,0,4,"Private room in apartment","Private room",40,2020-02-27,3,30,100,"London"
37744286,38228900,2015-07-12,0,2,"Entire condominium","Entire home/apt",60,2020-01-06,5,16,92,"London"
39245811,31711824,2015-04-22,0,0,"Entire apartment","Entire home/apt",197,2019-12-09,8,0,93,"London"
946606,2388955,2012-05-16,0,1,"Entire apartment","Entire home/apt",103,2019-03-08,20,0,94,"London"
43016404,215357262,2018-09-14,0,0,"Entire apartment","Entire home/apt",250,2020-06-22,2,4,90,"London"
40341713,310740401,2019-11-19,0,0,"Entire guest suite","Entire home/apt",38,2020-01-02,2,0,70,"London"
38821134,283451759,2019-08-06,0,12,"Entire apartment","Entire home/apt",38,2020-10-17,24,1,93,"London"
13162865,1759410,2012-02-16,0,2,"Entire apartment","Entire home/apt",76,2020-09-29,189,0,94,"London"
35574550,5156892,2013-02-20,1,1,"Entire apartment","Entire home/apt",225,2019-08-19,11,0,98,"London"
20705142,148218680,2017-08-29,0,1,"Private room in apartment","Private room",50,2020-03-15,58,28,97,"London"
13890915,79435358,2016-06-23,0,35,"Room in aparthotel","Hotel room",70,2019-09-22,27,0,90,"London"
37120022,1501587,2011-12-13,0,3,"Private room in apartment","Private room",30,2019-10-13,1,28,80,"London"
39959975,148970016,2017-09-03,0,1,"Entire apartment","Entire home/apt",35,2020-04-05,19,0,88,"London"
40427819,258580205,2019-04-28,0,51,"Entire apartment","Entire home/apt",67,2019-12-15,4,0,100,"London"
41902180,12063257,2014-02-08,1,0,"Private room in house","Private room",55,2020-03-14,2,0,100,"London"
29640744,172612519,2018-02-10,1,6,"Entire apartment","Entire home/apt",65,2020-10-18,37,19,97,"London"
30145004,226479494,2018-11-19,0,1,"Entire serviced apartment","Entire home/apt",115,2019-01-04,3,0,100,"London"
40060358,308298631,2019-11-09,0,3,"Private room in apartment","Private room",50,2020-03-01,3,0,87,"London"
32826741,199253825,2018-07-01,0,1,"Entire apartment","Entire home/apt",250,2020-01-21,5,0,100,"London"
16732168,2074840,2012-04-05,1,18,"Entire apartment","Entire home/apt",105,2019-12-29,4,0,75,"London"
29021039,17997578,2014-07-12,0,1,"Entire apartment","Entire home/apt",74,2019-12-24,3,0,93,"London"
34976272,257657841,2019-04-23,0,2,"Private room in house","Private room",35,2019-09-12,6,30,73,"London"
45636550,369705683,2020-09-28,0,1,"Entire apartment","Entire home/apt",72,2020-10-19,1,6,100,"London"
38175071,128659370,2017-05-03,0,91,"Entire condominium","Entire home/apt",142,2020-01-04,4,0,95,"London"
44110592,30009436,2015-03-25,0,23,"Entire serviced apartment","Entire home/apt",104,2020-08-02,2,17,100,"London"
43666600,3109728,2012-07-31,0,4,"Entire apartment","Entire home/apt",79,2020-08-30,5,22,96,"London"
40165056,266240499,2019-06-04,0,6,"Private room in apartment","Private room",150,2019-12-01,2,30,70,"London"
14734847,91728138,2016-08-24,0,2,"Private room in house","Private room",27,2020-10-11,101,10,95,"London"
28958696,218277773,2018-10-01,0,1,"Private room in apartment","Private room",99,2019-07-08,6,0,100,"London"
33712290,14875410,2014-04-29,0,41,"Entire villa","Entire home/apt",372,2020-08-30,2,27,100,"London"
12985627,7489839,2013-07-15,1,1,"Entire apartment","Entire home/apt",151,2019-12-09,38,0,98,"London"
26783914,199551091,2018-07-02,0,7,"Private room in house","Private room",32,2020-03-12,55,0,89,"London"
13568803,17834834,2014-07-08,0,0,"Entire apartment","Entire home/apt",55,2020-01-02,12,0,91,"London"
39363515,29685898,2015-03-20,0,0,"Private room in apartment","Private room",45,2019-12-15,7,0,94,"London"
29767416,223966568,2018-11-03,1,3,"Private room in house","Private room",30,2019-12-08,8,7,95,"London"
28396713,155974205,2017-10-23,1,2,"Private room in apartment","Private room",35,2020-02-23,12,30,98,"London"
16671020,59799398,2016-02-21,1,0,"Entire apartment","Entire home/apt",81,2020-10-26,61,9,90,"London"
36840874,276892994,2019-07-17,0,0,"Private room in apartment","Private room",40,2019-07-31,1,30,100,"London"
28887674,217766382,2018-09-28,1,1,"Entire apartment","Entire home/apt",47,2019-07-24,53,0,98,"London"
19657454,4439257,2012-12-18,0,11,"Private room in apartment","Private room",40,2020-10-19,31,0,99,"London"
